Name,Phone,Email,Address,Latitude,Longitude,Gender,DOB,Helps
Christopher Henry,+1-327-184-3386x472,ahunt@molina-harris.biz,"160 Christopher Drive, Gainesville, FL",29.678805,-82.374233,Male,1974-04-18,Pet Care;Debris Removal;Resource Sharing;Life Skills;Collection;Assessment
Carly Steele,+1-998-293-9765x5239,andreakramer@gmail.com,"61229 Wendy Square Apt. 136, Gainesville, FL",29.656461,-82.389924,Female,1961-07-08,Security;Job Aid;Crowd Control;Emergency Kits;Clearance;Pet Care;Blood Donation
Angela Garcia,174.610.9317,jamesallen@bell.com,"59548 Mary Forge, Gainesville, FL",29.662455,-82.381927,Male,1994-06-01,Job Aid;Clothing;Crowd Control;Counseling;Medication;Lost & Found;Mental Health
Susan Lucas,(839)988-5206x37164,carrjesse@hotmail.com,"29658 Laura Ville, Gainesville, FL",29.624368,-82.31825,Other,2000-02-10,Recruitment;Job Aid;Alerts
Nancy Bishop,3757035287,brookswanda@hotmail.com,"81408 Laura Forks, Gainesville, FL",29.663374,-82.311019,Female,1949-01-08,Rebuild;Security;Damage Reports
Aaron Jackson,(267)003-1048,victoria21@yahoo.com,"22120 Lloyd Roads, Gainesville, FL",29.661308,-82.321521,Other,1974-06-17,Life Skills;Shelter;Pet Care;Translation;First Aid;Temporary Shelter;Food
James Allen,(571)390-2542x889,urandolph@hotmail.com,"1761 Shepard Stravenue Apt. 696, Gainesville, FL",29.670873,-82.334442,Male,2005-06-06,Helpline;Health Kits;Shelter;Support;Pet Care;Needs Assessment;Water
Dana Pacheco,388.497.0946x123,ithomas@obrien-hanson.com,"54442 Ramos Fork Suite 811, Gainesville, FL",29.626497,-82.330481,Male,2003-07-11,Relief;Equipment;Mental Health;Sandbags;Psych Support
Denise Hall,278.871.5693x772,danielmartinez@hotmail.com,"0512 Nelson Track Apt. 274, Gainesville, FL",29.673392,-82.374737,Other,1968-08-04,Power Supply;Assessment;Blood Donation;Vaccination;Emergency Kits;Follow-up;Drills
Jason Davis,001-029-639-3317x331,meyermichael@taylor.info,"0715 Christine Meadows, Gainesville, FL",29.667884,-82.301007,Female,2006-02-04,Debris Removal;Relocation;Hygiene;Waste Removal;First Aid;Collection;Blood Donation
Shannon Lopez,483-583-5648,kimberly01@mcdowell-horton.info,"48186 Young Mountains Apt. 433, Gainesville, FL",29.627536,-82.324862,Male,1967-09-18,Psych Support;Relocation;Rescue;Financial
Michael Guerrero,001-347-417-8380x074,ricardo73@gmail.com,"098 David Meadow, Gainesville, FL",29.629349,-82.35743,Female,1993-04-17,Alerts;Pet Care;Trauma Support;Debris Removal;Communication
Elizabeth Walker,045.973.1306x91565,allisonwelch@hotmail.com,"43555 Rose Overpass Apt. 011, Gainesville, FL",29.665845,-82.368836,Male,1952-11-19,Medication;School;Damage Reports;Pet Care
Tara King,643-598-4059,cole52@yahoo.com,"4515 Megan Vista Apt. 683, Gainesville, FL",29.652785,-82.370626,Other,2001-08-19,Assessment;Shelter;Supplies;Power Supply
Katherine Miller,(300)200-3857,bergerlisa@johnson.biz,"48681 Lee Mill, Gainesville, FL",29.62352,-82.350929,Male,1986-12-16,Relocation;Awareness;Medical
Michael Price,9992331460,john60@fischer-stokes.com,"236 Cook Creek, Gainesville, FL",29.670811,-82.356883,Male,1958-08-29,Hazard Map;Support;Financial;Alerts
Lisa Lopez,001-680-593-7903x42594,williamsdana@hotmail.com,"2398 Christina Club, Gainesville, FL",29.677658,-82.344295,Female,1956-02-23,Assessment;Hygiene;Blood Donation;Recovery;Equipment
Miranda Evans,(724)378-2233,dianahoward@hotmail.com,"045 Murphy Centers Apt. 561, Gainesville, FL",29.631539,-82.383877,Male,1988-10-11,Drills;Evacuation;Documentation
Rachel Russell,193-939-7605x99837,adamsjessica@hotmail.com,"68958 Brian Key, Gainesville, FL",29.674741,-82.388944,Male,1998-08-25,Needs Assessment;Emergency Kits;Food;Drills;Rescue
Michael Bowman,1749296869,rachael51@newman.biz,"10270 Yoder Corner, Gainesville, FL",29.658884,-82.372782,Female,1962-03-28,Hazard Map;Triage;Pet Care;Remapping;Mental Health
Ian Griffin,4393162034,valerie07@thomas-collins.info,"70840 Ashley Springs, Gainesville, FL",29.632592,-82.387206,Female,1965-06-27,Temporary Shelter;Awareness;Water;Relief;Life Skills;Evacuation;Housing
Karen Howell,1384391334,andersonmary@jones.info,"25372 Tracy Forges, Gainesville, FL",29.668055,-82.330964,Female,1987-10-11,Lost & Found;Information;Financial Aid
Andrew Chapman,(745)665-6979,deannathan@hotmail.com,"2913 Jones Mission, Gainesville, FL",29.631568,-82.360813,Other,1950-05-28,Remapping;Construction;Crowd Control;Clearance
Kristie Chen,982.794.7829x0148,alexanderreynolds@gmail.com,"7309 Cox Trafficway Apt. 714, Gainesville, FL",29.646116,-82.306096,Male,1956-01-29,Clearance;Drills;Psych Support
Monica Ellis,142-097-5759x61023,hernandezjose@gmail.com,"51146 Gina Mews, Gainesville, FL",29.667011,-82.317104,Other,1998-08-29,Hygiene;Trauma Support;Evacuation
Kayla Johnson,001-258-754-6194x2369,mathisdarin@gmail.com,"98320 Omar Land Apt. 986, Gainesville, FL",29.662279,-82.358345,Female,1954-09-06,Health Kits;Lost & Found;Documentation;Counseling;Hazard Map
John Hudson,1410017032,kellycarol@hotmail.com,"52763 Gomez Circle Suite 363, Gainesville, FL",29.64576,-82.326728,Other,1970-02-09,Babysitting;Recovery;Contacts;Medical Camps;Emergency Kits;Food Packs
Charles Guerrero,(034)446-0884x512,dennis94@mcintyre.com,"3637 Burns Shoal, Gainesville, FL",29.627917,-82.300887,Female,1949-08-23,Triage;Drills;Insurance
Mrs. Kerry Moore,+1-166-494-2172x9439,jamesbyrd@yahoo.com,"2534 Thomas Locks Apt. 064, Gainesville, FL",29.625708,-82.397621,Male,2000-07-26,Clean-up;Medication;Construction
Taylor Hart,507.812.2131x4586,robert30@gmail.com,"63961 Catherine Cliffs, Gainesville, FL",29.667842,-82.302015,Male,1961-06-23,Debris Removal;School;Recovery;Shelter;Equipment;Relief;Medication
Cynthia Reynolds,3060526742,michael93@jones.net,"97118 Brown Cliffs Apt. 726, Gainesville, FL",29.650996,-82.377844,Female,1991-02-14,Coordination;Rescue;Lost & Found;Collection;Medical Camps;Babysitting;Waste Removal
Joseph Moss,195-357-0031x07206,amitchell@atkins.biz,"472 Reyes Inlet, Gainesville, FL",29.651742,-82.385904,Male,1990-02-21,Financial Aid;Insurance;Mental Health;Trauma Support
Charles Ramirez,199.154.8212x89647,dorothy01@yahoo.com,"6704 Wendy Coves, Gainesville, FL",29.622615,-82.388747,Female,1953-09-27,Rebuild;Collection;Triage
Chelsea Cordova,861-513-2975,ortizjohn@yahoo.com,"060 Holden Turnpike Suite 811, Gainesville, FL",29.66065,-82.319013,Male,1978-03-02,Damage Reports;Psych Support;Drills
Maureen Strickland,130.380.2424,bakersarah@lewis-knight.com,"74895 Wilson Radial Apt. 648, Gainesville, FL",29.645783,-82.344064,Male,1978-02-23,Training;Collection;Relocation;Triage;Security
Daniel Davis,606.115.6134,amy43@taylor.com,"137 Felicia Ville Suite 115, Gainesville, FL",29.662792,-82.375745,Other,1985-05-30,Drills;Rescue;Damage Reports;Trauma Support;Job Aid
Karen Glenn,(953)106-1244,josephkelley@brooks.com,"273 Mullins Loaf Suite 210, Gainesville, FL",29.66507,-82.338708,Female,1970-01-02,Shelter;Helpline;Resource Sharing;Mental Health
Jared Nichols,620.483.3753,longjulie@martin.com,"50987 Morales Mission, Gainesville, FL",29.665652,-82.326716,Female,1969-04-16,Triage;Vaccination;Temporary Schools;Language Help
John Dixon,7250789523,richardwall@hotmail.com,"313 Brandi Extension, Gainesville, FL",29.647705,-82.308188,Other,1968-07-16,Clothing;Assessment;Hygiene;Housing
Mary Coffey,001-784-937-9779x21377,uprice@hotmail.com,"46642 Lopez Mountains, Gainesville, FL",29.668015,-82.314036,Other,1954-04-13,Equipment;Language Help;Job Aid;Temporary Shelter
Christopher Dixon,6329773426,natashajackson@brown-brandt.net,"6501 Armstrong Drives, Gainesville, FL",29.627252,-82.341121,Female,1965-07-31,Helpline;Housing;Evacuation;Transport;Lost & Found;Communication;Job Aid
Michele Schaefer,908.729.2425,deanbianca@johnson.com,"562 Amy Square Suite 544, Gainesville, FL",29.672475,-82.311506,Male,1999-06-12,Counseling;Blood Donation;Assessment;Supplies;Babysitting
Christian Harmon,646.708.5639,lorimaxwell@gmail.com,"06732 Patricia Crossing, Gainesville, FL",29.658917,-82.388754,Other,1990-10-11,Clothing;Water;Medical;Information;Medication;Drills;Hazard Map
Ashley Barber,001-258-835-3344x2817,larry34@hotmail.com,"6975 Moreno Point Apt. 771, Gainesville, FL",29.627536,-82.337774,Female,1955-07-03,Health Kits;Childcare;Support;Medication;Equipment;Evacuation;Helpline
Michael Goodman,(092)738-0546x4659,richardodonnell@yahoo.com,"61871 Anderson Burg, Gainesville, FL",29.666547,-82.327728,Female,1975-08-05,Coordination;Temporary Shelter;Remapping
Jay Rojas,822-194-0152x4135,benjamin05@rodriguez.com,"4381 Rachel Lake, Gainesville, FL",29.649055,-82.326749,Female,2000-07-04,Equipment;Resource Sharing;Documentation;Clean-up;Insurance;Construction;Counseling
Carolyn Coleman,+1-112-336-3071,gregorymiller@yahoo.com,"667 Joseph Corners, Gainesville, FL",29.646128,-82.38508,Male,1989-05-20,Construction;Insurance;Mental Health;Support
Sara Shaffer,+1-162-075-6045x90336,kayla28@hotmail.com,"704 Williams Drive, Gainesville, FL",29.65093,-82.354515,Other,2000-07-14,Security;Contacts;Temporary Shelter
Carrie Jackson,988-194-8207x06144,jennifer61@gmail.com,"41204 Hudson Plains, Gainesville, FL",29.658642,-82.343158,Other,1951-12-13,Recruitment;Evacuation;Vaccination;Clearance;Mental Health;Shelter
Steven Hodges,593-270-1661x91778,wattsmichele@yahoo.com,"3931 Gregory Lodge, Gainesville, FL",29.660755,-82.392031,Female,1984-06-27,Collection;Clothing;Information;Mental Health
Samuel Dorsey,(542)365-7262x6328,ianjones@west-mcgee.com,"389 Harper Mountains Apt. 402, Gainesville, FL",29.635467,-82.396263,Female,1951-07-08,Recruitment;Security;Insurance;Equipment;Resource Sharing;Follow-up;Construction
Susan Jennings,+1-557-973-7176x0546,raymond52@yahoo.com,"67551 Noble Vista Suite 466, Gainesville, FL",29.653558,-82.321055,Female,1949-01-16,Evacuation;Sandbags;Medical;Financial
Ana Mitchell,001-337-007-3229x402,jacksonmadison@weber-reilly.biz,"74248 Renee Knoll, Gainesville, FL",29.636244,-82.392473,Male,2006-09-14,Life Skills;Hazard Map;Resource Sharing;Water;Documentation
Brooke Mitchell,648.923.6652,jasonreyes@anderson.info,"190 Barton Camp, Gainesville, FL",29.63126,-82.34869,Other,1958-08-11,Pet Care;Mental Health;Information;Communication;Supplies
Kristine Williams,680.112.9683,jason91@gmail.com,"7149 Kevin Wells, Gainesville, FL",29.645079,-82.394521,Male,1982-10-22,Childcare;Blood Donation;Recovery;Water;Vaccination;Resource Sharing
Ernest Briggs,+1-221-113-9710x6810,watsonmary@hotmail.com,"87537 Gonzales Roads, Gainesville, FL",29.667799,-82.328087,Male,1950-01-07,Construction;Alerts;Vaccination
Kevin Edwards,(835)061-2854x661,elizabethpaul@gmail.com,"048 Clark Street, Gainesville, FL",29.639993,-82.373217,Female,1954-10-04,Medical Camps;Insurance;Health Kits;Construction;Waste Removal;Temporary Schools
Brian Mclean,055.623.1235,rachel55@yahoo.com,"477 Amy Forges Suite 236, Gainesville, FL",29.669429,-82.337146,Male,1968-03-20,Helpline;Clean-up;Water;Emergency Kits;Power Supply;Drills;Lost & Found
Chelsea Mckenzie,+1-876-728-7132x8693,denisebrown@pena-malone.com,"7527 James Squares, Gainesville, FL",29.622007,-82.380752,Male,1985-09-15,Triage;Legal;Evacuation;Equipment;Supplies
Robert Smith,648-815-9608,audrey22@reeves-mendoza.biz,"8721 Omar Field Suite 373, Gainesville, FL",29.669327,-82.344941,Female,1954-08-09,Awareness;Training;Coordination;Toolkits;Temporary Shelter;Debris Removal
Matthew Beasley,0527758145,hcunningham@fitzpatrick-gonzalez.com,"79608 Castro Fork Apt. 698, Gainesville, FL",29.649732,-82.345658,Other,2000-01-28,Transport;Clearance;Language Help;Relief;Damage Reports
Marc Jones,001-875-180-4031x350,flemingamy@johnson-shelton.biz,"609 Calhoun Circle, Gainesville, FL",29.670786,-82.391197,Other,1987-05-12,Evacuation;Hygiene;Hazard Map;Documentation;Needs Assessment;Lost & Found;Food
Jeff Garcia,182.823.1158x1254,schmidtsean@hotmail.com,"44297 Kristen Motorway, Gainesville, FL",29.634289,-82.328543,Male,1959-01-31,Helpline;Supplies;Documentation;Sanitation;Collection;Evacuation;Relief
Victoria Anderson,293.767.9406,donna80@hotmail.com,"84146 Jocelyn Plaza Suite 445, Gainesville, FL",29.637836,-82.397709,Male,1988-03-10,Relocation;Supplies;Recovery;Evacuation;Life Skills;Medical
Edward White,(905)834-8927x363,luis39@gmail.com,"392 Williams Groves, Gainesville, FL",29.641029,-82.376974,Female,1964-01-09,Job Aid;Equipment;Counseling;Helpline;Contacts;Toolkits
Lori Sharp,950.273.6902,stacey51@mitchell.com,"394 Jeremy Valley, Gainesville, FL",29.669829,-82.360819,Male,1977-03-23,Cash Aid;Hazard Map;Power Supply
Stacy Ayala,+1-643-301-0013x43244,williamcamacho@yahoo.com,"761 Dale Shore Suite 554, Gainesville, FL",29.637362,-82.397409,Male,1993-03-17,Counseling;Drills;Recovery;Contacts;Debris Removal
Steven Thompson,(919)228-6778,nguyenbenjamin@yahoo.com,"41069 Hall Path Apt. 171, Gainesville, FL",29.673478,-82.323694,Other,1974-05-01,Food;Sanitation;Coordination;Hygiene;Supplies;Housing
Martha Chapman,001-607-384-0052x370,kathy90@hotmail.com,"53963 Young View Suite 568, Gainesville, FL",29.642224,-82.364935,Other,1968-04-09,Hygiene;Vaccination;Clearance;Mental Health
James Neal,001-051-496-9824x295,melissanoble@charles.com,"74622 Robin Locks, Gainesville, FL",29.643456,-82.332183,Male,1954-09-25,Follow-up;Babysitting;Hygiene;Assessment
Elizabeth Smith,793.153.9775x88390,danny74@gmail.com,"43328 Anthony Landing Apt. 267, Gainesville, FL",29.678578,-82.361956,Female,1973-08-01,Drills;Health Kits;Contacts;Communication;Vaccination
Alexandra Warren,5932651394,garciadiana@hotmail.com,"2075 Buchanan Trail Apt. 497, Gainesville, FL",29.636936,-82.363364,Male,1967-11-17,Equipment;Alerts;First Aid;Mental Health;Emergency Kits;Collection
Colton Pratt,001-389-038-3163x0032,jose18@yahoo.com,"22886 Solomon Key, Gainesville, FL",29.643385,-82.384285,Other,1953-02-19,Crowd Control;Remapping;Cash Aid;Awareness;Drills;Information;Medication
Amber Cook,029.160.2223x9305,jasoncastro@stephens.biz,"11150 Dustin Pass Apt. 469, Gainesville, FL",29.634143,-82.391117,Male,1961-09-13,Trauma Support;Coordination;Legal;Insurance;Temporary Schools
Rachel Wilson,(339)293-4997x5802,brian29@ponce.biz,"17131 Katie Rapid Suite 991, Gainesville, FL",29.623742,-82.333495,Female,1971-05-06,Blood Donation;Trauma Support;Coordination;Crowd Control;Clean-up;Babysitting;Rebuild
Susan Gonzalez,118.108.3525x202,scottkimberly@yahoo.com,"885 Hansen Fort Apt. 248, Gainesville, FL",29.670037,-82.317409,Other,1951-07-01,First Aid;Clearance;Legal;Rescue;Temporary Shelter;Collection
Amanda Cooper,001-499-908-4231x312,mdavidson@harris.com,"532 Shawn Cliffs, Gainesville, FL",29.649713,-82.368384,Male,1976-09-07,Remapping;Documentation;Communication
Sheri Taylor,(584)350-8832x7721,meyercurtis@hopkins.biz,"4453 Cruz Club Apt. 317, Gainesville, FL",29.652549,-82.34743,Male,2000-10-10,Language Help;Needs Assessment;Alerts;Relief
Lisa Weber,+1-906-475-2580,huntbrian@gmail.com,"9696 Anderson View Apt. 706, Gainesville, FL",29.660285,-82.369806,Female,1981-11-01,Hazard Map;Follow-up;Blood Donation;Waste Removal;Legal
Paul Davidson,+1-137-088-8208x714,gpierce@hotmail.com,"09717 Tyler Mountains, Gainesville, FL",29.669972,-82.347263,Female,1999-12-19,Insurance;Trauma Support;Cash Aid
Caleb Olson,825-881-3359,christianheather@waters-myers.com,"413 Tammie Radial, Gainesville, FL",29.635488,-82.378346,Other,1990-07-30,Transport;Temporary Schools;Relocation;Helpline;Hygiene;Cash Aid;Counseling
Stacy Brooks,(088)624-1078,tparker@rodriguez.com,"011 Walker Dam Suite 838, Gainesville, FL",29.646826,-82.322538,Female,1958-02-28,Communication;Language Help;Pet Care;Documentation
Zachary Barnes,063.713.1889x84792,lpotts@mckinney-patton.biz,"5936 Joyce Tunnel, Gainesville, FL",29.623525,-82.304046,Male,1962-09-01,Recovery;Security;Helpline;Mental Health
Michael Spencer,001-422-327-6264,marie09@peterson-wright.com,"5844 Jennifer Corner, Gainesville, FL",29.626692,-82.354154,Other,1962-01-10,Financial;Cash Aid;Supplies;Food Packs;Temporary Shelter
Jordan Nguyen,+1-029-225-6674x4303,alvin33@wu.com,"6356 Veronica Summit Suite 791, Gainesville, FL",29.649639,-82.38479,Male,1986-12-24,Clearance;Babysitting;Financial;Recovery
Michael Wood,001-558-927-8341,grahamcheryl@yahoo.com,"4590 Roman Ridge, Gainesville, FL",29.651557,-82.387543,Male,1998-07-08,Security;Sanitation;Medication;Job Aid;Evacuation;Food
Ian Griffith,4376051827,gibsontimothy@silva.com,"6378 Johnson Plaza Apt. 804, Gainesville, FL",29.643559,-82.342624,Other,1972-08-20,Rescue;Housing;Triage;Emergency Kits;Health Kits
Hunter Cunningham,(420)105-0632,tburnett@yahoo.com,"4851 Tiffany Pine Apt. 384, Gainesville, FL",29.679044,-82.337167,Female,1973-08-31,Construction;Babysitting;Job Aid
Jeffrey Jackson,312-880-6107x60161,williamspatrick@hotmail.com,"829 Alejandro Island, Gainesville, FL",29.667065,-82.33056,Male,1980-04-17,Crowd Control;Damage Reports;Helpline;Medical
Alexander Smith,864.259.8283x50712,duncandavid@yahoo.com,"93275 Amanda Landing, Gainesville, FL",29.650166,-82.320131,Male,1972-05-30,Food Packs;Sandbags;Resource Sharing;Food;Clothing;Shelter;Blood Donation
Elizabeth Kelley,7903012981,johngibbs@meyers.info,"49840 Cain Drives, Gainesville, FL",29.66585,-82.352223,Other,1985-09-21,First Aid;Psych Support;Hygiene;Hazard Map;Vaccination
Mary Torres,0110221745,tpadilla@wilson.org,"112 Harris Shoals, Gainesville, FL",29.658653,-82.363516,Other,1958-04-06,Financial;Trauma Support;Temporary Schools
Gregory Alexander,001-241-374-9942x014,hamiltonnicole@thomas-vasquez.com,"44444 Steven Mount, Gainesville, FL",29.655243,-82.356563,Female,2000-03-02,Housing;Needs Assessment;Financial;First Aid;Sandbags;Translation
Jasmin Pena,001-208-149-6621x97098,mnorris@bowman.net,"25020 Hines Gateway, Gainesville, FL",29.644243,-82.389942,Female,1986-08-20,Clean-up;Collection;Evacuation
Michelle Skinner,568.827.1243,paulhayden@wright.com,"30630 Abigail Plaza Apt. 323, Gainesville, FL",29.630284,-82.305932,Male,1949-01-04,Pet Care;Relief;Legal;Recruitment;Support;Remapping;Food
Elizabeth Johnson,677.559.2116,lewiskurt@yahoo.com,"044 Lawrence Run Suite 588, Gainesville, FL",29.679421,-82.357424,Male,2005-10-04,Food;Mental Health;Health Kits;Waste Removal;Relief;Language Help
Ashley Morris,(896)053-1135,rrios@conley.com,"09766 Horne Burg, Gainesville, FL",29.638413,-82.398945,Female,1978-10-20,Psych Support;Rebuild;Medication
Elijah Scott MD,626-802-3646,holmesbrandon@hotmail.com,"2345 Morgan Estate, Gainesville, FL",29.629518,-82.336032,Male,1995-03-15,Security;Legal;Medication;Hygiene;Remapping
Brian Richards,604-089-2603x93344,hintonjames@ramirez.com,"3217 Kimberly Throughway, Gainesville, FL",29.66256,-82.334906,Female,1992-05-14,Resource Sharing;Financial;Pet Care
Renee Murray,(220)433-9356x546,anne77@gmail.com,"45081 Miller Crest Apt. 373, Gainesville, FL",29.640762,-82.349379,Female,1990-11-24,Clothing;Power Supply;Translation;Recruitment
David Graves,(986)460-7447x025,ericksonkimberly@gregory-campos.com,"10393 Camacho Plains Apt. 254, Gainesville, FL",29.66568,-82.353076,Male,1950-02-10,Contacts;Childcare;Cash Aid;Language Help
Joshua Vaughn,238-469-1600,ilee@thomas.com,"2857 Caldwell Island Apt. 816, Gainesville, FL",29.639903,-82.354167,Female,1954-07-28,Financial Aid;Information;Training;Hygiene
Tonya Gray,787.277.0755x141,jeffreywilson@gmail.com,"04460 Amanda Lodge Apt. 564, Gainesville, FL",29.637901,-82.322173,Female,1976-01-12,Training;Clearance;Psych Support;Job Aid;Vaccination
Tony Johnson,538-957-7660x2468,ivasquez@hotmail.com,"8323 Miranda Point Suite 879, Gainesville, FL",29.625332,-82.35254,Other,1993-08-08,Remapping;Life Skills;Construction;Childcare;Resource Sharing;Relief
Miguel Snyder,+1-422-337-2692,juanwise@gmail.com,"3735 Banks Extension, Gainesville, FL",29.626141,-82.352913,Male,1995-10-16,Clothing;Contacts;Financial;Emergency Kits;Hygiene;Assessment;Resource Sharing
Victor Hooper,001-555-291-6890x5381,browndaisy@cruz-garner.com,"23378 Benjamin Grove, Gainesville, FL",29.65898,-82.333035,Male,1985-02-16,Counseling;Financial Aid;Security;Follow-up;Lost & Found
John Stewart,6362726969,mhurley@hotmail.com,"93604 Madden Trail Suite 900, Gainesville, FL",29.679612,-82.314033,Male,2002-08-08,Equipment;Power Supply;Sandbags
David Thornton,583.297.4131,cartermichele@woodard-hogan.net,"605 Patricia Corner Suite 592, Gainesville, FL",29.665443,-82.357675,Male,1953-09-16,Clearance;Contacts;Health Kits
Steven Harris,(536)676-3855,annnelson@gmail.com,"853 Rachel Turnpike Apt. 014, Gainesville, FL",29.639755,-82.342407,Male,1978-04-06,Collection;Housing;Financial Aid;Childcare;Transport;Triage;Hygiene
Jay Day,001-785-478-2665x730,danielgoodwin@yahoo.com,"36679 Derek Ville Apt. 889, Gainesville, FL",29.623787,-82.347565,Male,1955-05-05,Cash Aid;Resource Sharing;Needs Assessment;Relief;Information
Gina Sanders,(524)371-4613x162,eherrera@griffin.biz,"9609 Cuevas Ways Apt. 266, Gainesville, FL",29.663768,-82.32029,Other,1968-12-12,Health Kits;Assessment;Recovery
Nicholas Stevens,826-671-9919,leejennifer@yahoo.com,"20116 Michael Gardens, Gainesville, FL",29.646796,-82.302745,Male,1984-10-05,Transport;Debris Removal;School;Assessment;Relief;Health Kits;Translation
Betty Richardson,498.206.5712,john83@hotmail.com,"88376 William Pine, Gainesville, FL",29.640168,-82.343861,Other,1969-09-27,Childcare;Toolkits;Crowd Control;Life Skills;Power Supply
Victor Hensley,001-766-295-8225,cooperlinda@mccall.net,"0838 Baldwin Courts, Gainesville, FL",29.666615,-82.330497,Male,1960-07-16,Drills;Food Packs;Psych Support;Counseling
Mr. Bradley Mcbride,1415046146,hburns@hotmail.com,"347 Austin Forest Apt. 287, Gainesville, FL",29.641223,-82.340789,Female,1982-01-25,Psych Support;Trauma Support;Debris Removal;Shelter;Medication;Alerts;Counseling
Nicholas Acevedo,001-401-900-7353x3488,michaelwang@schultz.com,"194 Villanueva Point Apt. 204, Gainesville, FL",29.674595,-82.383538,Male,1982-04-17,Insurance;Coordination;Power Supply;Hygiene;Health Kits
Ms. Crystal Gibson,(098)016-5390x18704,zluna@ortiz-hayden.net,"55014 Martinez Plains Suite 493, Gainesville, FL",29.663963,-82.362281,Other,1960-09-02,Rebuild;Helpline;Recruitment;Sanitation;Shelter
Richard Clark,(368)656-8611x047,andersonmatthew@smith.com,"153 Lindsay Ranch, Gainesville, FL",29.658805,-82.388273,Male,1962-04-29,Documentation;Assessment;Financial;Helpline
Mr. Terry Hoffman,4947081380,scarson@montoya.info,"017 Ashley Flat Suite 287, Gainesville, FL",29.6489,-82.38009,Female,1983-10-10,Language Help;Recovery;Relocation;Drills
Nancy Green,204-786-4089x72654,cohenmicheal@hotmail.com,"35750 Mitchell Branch Apt. 088, Gainesville, FL",29.658698,-82.39667,Other,2004-10-14,Documentation;Mental Health;Water;Awareness;Damage Reports
Bryan Harrison,(929)787-2606x471,hutchinsonjohnny@singh.info,"92728 Thomas Light, Gainesville, FL",29.631245,-82.390103,Female,1960-01-31,Water;Sanitation;Power Supply;Triage
Kelly Johnson,001-131-991-2778x454,jtran@gmail.com,"01182 Susan Lodge Apt. 851, Gainesville, FL",29.64365,-82.308356,Other,1994-06-28,Communication;Pet Care;Medical Camps;Debris Removal;Coordination;Shelter;Documentation
Jeffrey Wilson,001-932-677-6698,barronashley@diaz-pena.biz,"886 Susan Village Apt. 135, Gainesville, FL",29.672744,-82.310146,Other,1987-05-31,Financial Aid;Insurance;Hazard Map;Trauma Support
Melissa Schroeder,(865)166-8622,morenokendra@gmail.com,"626 Anna Lights, Gainesville, FL",29.632154,-82.394017,Male,1986-10-17,Needs Assessment;Childcare;Waste Removal;Toolkits;Mental Health;Awareness
Christopher Gaines,(883)364-8092x00885,barrywilson@yahoo.com,"568 Anthony Stravenue, Gainesville, FL",29.640304,-82.36679,Other,1995-07-30,School;Collection;Needs Assessment;Supplies
Michael Glass,+1-865-251-5979x30413,paula91@gmail.com,"91813 Sarah Terrace, Gainesville, FL",29.649849,-82.346686,Other,1978-10-07,Relocation;Housing;Mental Health;Language Help;Construction;First Aid;Power Supply
Michael Peterson,001-935-508-4524x19856,tiffanychapman@webster.com,"212 Nicole Squares, Gainesville, FL",29.626475,-82.343901,Other,1967-07-27,First Aid;Emergency Kits;Sandbags
Carla Garcia,141.988.4348x8481,harpercarolyn@hotmail.com,"42107 Christopher Mews, Gainesville, FL",29.649233,-82.337075,Male,1966-07-04,Resource Sharing;Triage;Lost & Found;Blood Donation;Support
Alexandra Bass,6838563455,qwilson@hotmail.com,"40497 Justin Pine Apt. 497, Gainesville, FL",29.630843,-82.397956,Male,1997-10-09,Childcare;Clearance;Medical;Psych Support;Cash Aid;Health Kits
Timothy Stewart,491-120-4687x066,andersonpeter@yahoo.com,"7566 Tate Village, Gainesville, FL",29.625485,-82.330795,Other,1998-04-28,Construction;Relief;Legal;Translation;Training;Security;Documentation
Timothy Warner,609.522.6611x027,watsonvictoria@hotmail.com,"064 Steven Track, Gainesville, FL",29.643379,-82.304587,Female,1955-12-17,Housing;Communication;Training;Clothing
Annette Gould,001-872-349-2813,elizabethholmes@yahoo.com,"878 Mark Ramp, Gainesville, FL",29.659369,-82.388018,Other,1996-08-15,Temporary Schools;Support;Clearance;Waste Removal;Remapping
Shannon Tran,2730529880,oliviahaynes@owen-nelson.com,"1911 Matthew Harbors Apt. 032, Gainesville, FL",29.62926,-82.354527,Other,1973-08-07,Hygiene;Food;Clean-up;Translation;Housing;Insurance;Remapping
John Jennings,668-070-8896,kayla82@yahoo.com,"83700 Dana Greens Apt. 213, Gainesville, FL",29.639006,-82.376929,Female,1988-07-31,Hygiene;Recruitment;Temporary Schools;Babysitting
Chase Morton,958.451.1267x8304,mlewis@byrd-marquez.net,"1461 Martinez Avenue Apt. 306, Gainesville, FL",29.677162,-82.313801,Female,1990-02-27,School;Temporary Shelter;Water;Communication;Shelter
Joy Robinson,(771)675-6648x10034,alee@arnold-chen.biz,"155 Rebecca Knoll, Gainesville, FL",29.653906,-82.397185,Other,1998-07-25,Financial Aid;Equipment;Rebuild
Teresa Merritt,626.182.8813,dcruz@mendoza-bell.com,"1621 Coleman Lakes Suite 449, Gainesville, FL",29.670286,-82.353324,Male,1955-04-06,Food;Temporary Shelter;Food Packs;Medication
Steven Walker,316-695-8261,heather26@brown.com,"53422 Cynthia Rest Suite 669, Gainesville, FL",29.624327,-82.393742,Female,1990-10-04,Needs Assessment;Coordination;Alerts;Health Kits
