Name,Phone,Email,Address,Latitude,Longitude,Gender,DOB,Helps
Ana Mitchell,3691889643,jacksonmadison@weber-reilly.biz,"74248 Renee Knoll, Gainesville, FL",29.636244,-82.392473,Male,1973-12-14,Life Skills;Hazard Map;Resource Sharing;Water;Documentation
Brooke Mitchell,2737646611x742,jasonreyes@anderson.info,"190 Barton Camp, Gainesville, FL",29.63126,-82.34869,Other,1968-02-07,Pet Care;Mental Health;Information;Communication;Supplies
Kristine Williams,+17731678910x485,jason91@gmail.com,"7149 Kevin Wells, Gainesville, FL",29.645079,-82.394521,Male,1956-03-28,Childcare;Blood Donation;Recovery;Water;Vaccination;Resource Sharing
Ernest Briggs,+11128905640x89217,watsonmary@hotmail.com,"87537 Gonzales Roads, Gainesville, FL",29.667799,-82.328087,Male,1955-07-01,Construction;Alerts;Vaccination
Kevin Edwards,561.663.8379x4132,elizabethpaul@gmail.com,"048 Clark Street, Gainesville, FL",29.639993,-82.373217,Female,1996-01-03,Medical Camps;Insurance;Health Kits;Construction;Waste Removal;Temporary Schools
Brian Mclean,(008)2649412,rachel55@yahoo.com,"477 Amy Forges Suite 236, Gainesville, FL",29.669429,-82.337146,Male,1962-07-29,Helpline;Clean-up;Water;Emergency Kits;Power Supply;Drills;Lost & Found
Chelsea Mckenzie,075.385.4167x122,denisebrown@pena-malone.com,"7527 James Squares, Gainesville, FL",29.622007,-82.380752,Male,1978-03-24,Triage;Legal;Evacuation;Equipment;Supplies
Robert Smith,(865)9100406,audrey22@reeves-mendoza.biz,"8721 Omar Field Suite 373, Gainesville, FL",29.669327,-82.344941,Female,1995-07-13,Awareness;Training;Coordination;Toolkits;Temporary Shelter;Debris Removal
Matthew Beasley,+18190300934,hcunningham@fitzpatrick-gonzalez.com,"79608 Castro Fork Apt. 698, Gainesville, FL",29.649732,-82.345658,Other,1979-03-08,Transport;Clearance;Language Help;Relief;Damage Reports
Marc Jones,(460)0353402x443,flemingamy@johnson-shelton.biz,"609 Calhoun Circle, Gainesville, FL",29.670786,-82.391197,Other,1998-04-18,Evacuation;Hygiene;Hazard Map;Documentation;Needs Assessment;Lost & Found;Food
Jeff Garcia,310.110.9695,schmidtsean@hotmail.com,"44297 Kristen Motorway, Gainesville, FL",29.634289,-82.328543,Male,1967-04-01,Helpline;Supplies;Documentation;Sanitation;Collection;Evacuation;Relief
Victoria Anderson,096.132.4366x9652,donna80@hotmail.com,"84146 Jocelyn Plaza Suite 445, Gainesville, FL",29.637836,-82.397709,Male,1975-04-21,Relocation;Supplies;Recovery;Evacuation;Life Skills;Medical
Edward White,+14944796007x11873,luis39@gmail.com,"392 Williams Groves, Gainesville, FL",29.641029,-82.376974,Female,1949-05-02,Job Aid;Equipment;Counseling;Helpline;Contacts;Toolkits
Lori Sharp,4587081922,stacey51@mitchell.com,"394 Jeremy Valley, Gainesville, FL",29.669829,-82.360819,Male,1950-10-27,Cash Aid;Hazard Map;Power Supply
Stacy Ayala,6524680617x47287,williamcamacho@yahoo.com,"761 Dale Shore Suite 554, Gainesville, FL",29.637362,-82.397409,Male,1993-04-18,Counseling;Drills;Recovery;Contacts;Debris Removal
Steven Thompson,4534077737x034,nguyenbenjamin@yahoo.com,"41069 Hall Path Apt. 171, Gainesville, FL",29.673478,-82.323694,Other,1980-07-21,Food;Sanitation;Coordination;Hygiene;Supplies;Housing
Martha Chapman,(896)6543312,kathy90@hotmail.com,"53963 Young View Suite 568, Gainesville, FL",29.642224,-82.364935,Other,1985-01-10,Hygiene;Vaccination;Clearance;Mental Health
James Neal,0018064032718x0790,melissanoble@charles.com,"74622 Robin Locks, Gainesville, FL",29.643456,-82.332183,Male,1976-05-05,Follow-up;Babysitting;Hygiene;Assessment
Elizabeth Smith,3580402083,danny74@gmail.com,"43328 Anthony Landing Apt. 267, Gainesville, FL",29.678578,-82.361956,Female,1962-01-08,Drills;Health Kits;Contacts;Communication;Vaccination
Alexandra Warren,648.804.2890x60889,garciadiana@hotmail.com,"2075 Buchanan Trail Apt. 497, Gainesville, FL",29.636936,-82.363364,Male,1972-10-22,Equipment;Alerts;First Aid;Mental Health;Emergency Kits;Collection
Colton Pratt,174.443.5898x692,jose18@yahoo.com,"22886 Solomon Key, Gainesville, FL",29.643385,-82.384285,Other,1974-03-08,Crowd Control;Remapping;Cash Aid;Awareness;Drills;Information;Medication
Amber Cook,0017998420657x8651,jasoncastro@stephens.biz,"11150 Dustin Pass Apt. 469, Gainesville, FL",29.634143,-82.391117,Male,1988-05-15,Trauma Support;Coordination;Legal;Insurance;Temporary Schools
Rachel Wilson,966.931.9825x7467,brian29@ponce.biz,"17131 Katie Rapid Suite 991, Gainesville, FL",29.623742,-82.333495,Female,1976-08-06,Blood Donation;Trauma Support;Coordination;Crowd Control;Clean-up;Babysitting;Rebuild
Susan Gonzalez,5825241364,scottkimberly@yahoo.com,"885 Hansen Fort Apt. 248, Gainesville, FL",29.670037,-82.317409,Other,1949-07-13,First Aid;Clearance;Legal;Rescue;Temporary Shelter;Collection
Amanda Cooper,0015256560485x671,mdavidson@harris.com,"532 Shawn Cliffs, Gainesville, FL",29.649713,-82.368384,Male,1964-09-16,Remapping;Documentation;Communication
Sheri Taylor,333.218.6025x54285,meyercurtis@hopkins.biz,"4453 Cruz Club Apt. 317, Gainesville, FL",29.652549,-82.34743,Male,1960-01-23,Language Help;Needs Assessment;Alerts;Relief
Lisa Weber,+15333876416x551,huntbrian@gmail.com,"9696 Anderson View Apt. 706, Gainesville, FL",29.660285,-82.369806,Female,1966-02-17,Hazard Map;Follow-up;Blood Donation;Waste Removal;Legal
Paul Davidson,5495977110,gpierce@hotmail.com,"09717 Tyler Mountains, Gainesville, FL",29.669972,-82.347263,Female,1961-12-07,Insurance;Trauma Support;Cash Aid
Caleb Olson,0013607482411x9796,christianheather@waters-myers.com,"413 Tammie Radial, Gainesville, FL",29.635488,-82.378346,Other,1996-07-07,Transport;Temporary Schools;Relocation;Helpline;Hygiene;Cash Aid;Counseling
Stacy Brooks,0016120305272x8383,tparker@rodriguez.com,"011 Walker Dam Suite 838, Gainesville, FL",29.646826,-82.322538,Female,1980-11-25,Communication;Language Help;Pet Care;Documentation
Zachary Barnes,1914845189,lpotts@mckinney-patton.biz,"5936 Joyce Tunnel, Gainesville, FL",29.623525,-82.304046,Male,1996-11-11,Recovery;Security;Helpline;Mental Health
Michael Spencer,2791174624x67294,marie09@peterson-wright.com,"5844 Jennifer Corner, Gainesville, FL",29.626692,-82.354154,Other,1953-11-15,Financial;Cash Aid;Supplies;Food Packs;Temporary Shelter
Jordan Nguyen,5583728515,alvin33@wu.com,"6356 Veronica Summit Suite 791, Gainesville, FL",29.649639,-82.38479,Male,1982-08-22,Clearance;Babysitting;Financial;Recovery
Michael Wood,1398462132x660,grahamcheryl@yahoo.com,"4590 Roman Ridge, Gainesville, FL",29.651557,-82.387543,Male,1991-06-03,Security;Sanitation;Medication;Job Aid;Evacuation;Food
Ian Griffith,7192398829,gibsontimothy@silva.com,"6378 Johnson Plaza Apt. 804, Gainesville, FL",29.643559,-82.342624,Other,1996-12-13,Rescue;Housing;Triage;Emergency Kits;Health Kits
Hunter Cunningham,+11824744006x2194,tburnett@yahoo.com,"4851 Tiffany Pine Apt. 384, Gainesville, FL",29.679044,-82.337167,Female,1956-05-29,Construction;Babysitting;Job Aid
Jeffrey Jackson,3745712537x578,williamspatrick@hotmail.com,"829 Alejandro Island, Gainesville, FL",29.667065,-82.33056,Male,1960-07-21,Crowd Control;Damage Reports;Helpline;Medical
Alexander Smith,(578)9502991,duncandavid@yahoo.com,"93275 Amanda Landing, Gainesville, FL",29.650166,-82.320131,Male,1979-06-20,Food Packs;Sandbags;Resource Sharing;Food;Clothing;Shelter;Blood Donation
Elizabeth Kelley,7817904700x915,johngibbs@meyers.info,"49840 Cain Drives, Gainesville, FL",29.66585,-82.352223,Other,1949-09-03,First Aid;Psych Support;Hygiene;Hazard Map;Vaccination
Mary Torres,383.683.7842,tpadilla@wilson.org,"112 Harris Shoals, Gainesville, FL",29.658653,-82.363516,Other,1976-07-07,Financial;Trauma Support;Temporary Schools
Gregory Alexander,(874)2429123x6064,hamiltonnicole@thomas-vasquez.com,"44444 Steven Mount, Gainesville, FL",29.655243,-82.356563,Female,1992-06-24,Housing;Needs Assessment;Financial;First Aid;Sandbags;Translation
Jasmin Pena,270.303.5866x54312,mnorris@bowman.net,"25020 Hines Gateway, Gainesville, FL",29.644243,-82.389942,Female,1972-04-02,Clean-up;Collection;Evacuation
Michelle Skinner,(808)9707217,paulhayden@wright.com,"30630 Abigail Plaza Apt. 323, Gainesville, FL",29.630284,-82.305932,Male,1990-05-02,Pet Care;Relief;Legal;Recruitment;Support;Remapping;Food
Elizabeth Johnson,9502331417x53643,lewiskurt@yahoo.com,"044 Lawrence Run Suite 588, Gainesville, FL",29.679421,-82.357424,Male,1976-08-23,Food;Mental Health;Health Kits;Waste Removal;Relief;Language Help
Ashley Morris,0014941860397x8368,rrios@conley.com,"09766 Horne Burg, Gainesville, FL",29.638413,-82.398945,Female,1999-04-15,Psych Support;Rebuild;Medication
Elijah Scott MD,0018422031715x45668,holmesbrandon@hotmail.com,"2345 Morgan Estate, Gainesville, FL",29.629518,-82.336032,Male,1950-11-18,Security;Legal;Medication;Hygiene;Remapping
Brian Richards,8612826553x6686,hintonjames@ramirez.com,"3217 Kimberly Throughway, Gainesville, FL",29.66256,-82.334906,Female,1989-04-06,Resource Sharing;Financial;Pet Care
Renee Murray,9199765347x17392,anne77@gmail.com,"45081 Miller Crest Apt. 373, Gainesville, FL",29.640762,-82.349379,Female,1960-11-13,Clothing;Power Supply;Translation;Recruitment
David Graves,+14015275241x4708,ericksonkimberly@gregory-campos.com,"10393 Camacho Plains Apt. 254, Gainesville, FL",29.66568,-82.353076,Male,1995-02-06,Contacts;Childcare;Cash Aid;Language Help
Joshua Vaughn,(231)1690066x72064,ilee@thomas.com,"2857 Caldwell Island Apt. 816, Gainesville, FL",29.639903,-82.354167,Female,1957-04-26,Financial Aid;Information;Training;Hygiene
Tonya Gray,651.606.8124x05242,jeffreywilson@gmail.com,"04460 Amanda Lodge Apt. 564, Gainesville, FL",29.637901,-82.322173,Female,1958-10-22,Training;Clearance;Psych Support;Job Aid;Vaccination
Tony Johnson,036.944.0954x02511,ivasquez@hotmail.com,"8323 Miranda Point Suite 879, Gainesville, FL",29.625332,-82.35254,Other,1992-04-20,Remapping;Life Skills;Construction;Childcare;Resource Sharing;Relief
Miguel Snyder,1880240170x842,juanwise@gmail.com,"3735 Banks Extension, Gainesville, FL",29.626141,-82.352913,Male,1952-04-10,Clothing;Contacts;Financial;Emergency Kits;Hygiene;Assessment;Resource Sharing
Victor Hooper,495.325.9309x629,browndaisy@cruz-garner.com,"23378 Benjamin Grove, Gainesville, FL",29.65898,-82.333035,Male,1994-10-16,Counseling;Financial Aid;Security;Follow-up;Lost & Found
John Stewart,+17816998388,mhurley@hotmail.com,"93604 Madden Trail Suite 900, Gainesville, FL",29.679612,-82.314033,Male,1968-05-09,Equipment;Power Supply;Sandbags
David Thornton,0010055616037x44522,cartermichele@woodard-hogan.net,"605 Patricia Corner Suite 592, Gainesville, FL",29.665443,-82.357675,Male,1997-07-03,Clearance;Contacts;Health Kits
Steven Harris,0018039882723x05996,annnelson@gmail.com,"853 Rachel Turnpike Apt. 014, Gainesville, FL",29.639755,-82.342407,Male,1995-08-09,Collection;Housing;Financial Aid;Childcare;Transport;Triage;Hygiene
Jay Day,207.863.5025,danielgoodwin@yahoo.com,"36679 Derek Ville Apt. 889, Gainesville, FL",29.623787,-82.347565,Male,1987-03-20,Cash Aid;Resource Sharing;Needs Assessment;Relief;Information
Gina Sanders,2406959548,eherrera@griffin.biz,"9609 Cuevas Ways Apt. 266, Gainesville, FL",29.663768,-82.32029,Other,1950-03-21,Health Kits;Assessment;Recovery
Nicholas Stevens,572.571.7518x84395,leejennifer@yahoo.com,"20116 Michael Gardens, Gainesville, FL",29.646796,-82.302745,Male,1963-01-09,Transport;Debris Removal;School;Assessment;Relief;Health Kits;Translation
Betty Richardson,(917)9543353x18750,john83@hotmail.com,"88376 William Pine, Gainesville, FL",29.640168,-82.343861,Other,1965-05-08,Childcare;Toolkits;Crowd Control;Life Skills;Power Supply
Victor Hensley,807.676.8402x752,cooperlinda@mccall.net,"0838 Baldwin Courts, Gainesville, FL",29.666615,-82.330497,Male,1967-08-11,Drills;Food Packs;Psych Support;Counseling
Mr. Bradley Mcbride,049.796.9435x0808,hburns@hotmail.com,"347 Austin Forest Apt. 287, Gainesville, FL",29.641223,-82.340789,Female,1972-01-15,Psych Support;Trauma Support;Debris Removal;Shelter;Medication;Alerts;Counseling
Nicholas Acevedo,(375)3428246x146,michaelwang@schultz.com,"194 Villanueva Point Apt. 204, Gainesville, FL",29.674595,-82.383538,Male,1967-03-18,Insurance;Coordination;Power Supply;Hygiene;Health Kits
Ms. Crystal Gibson,+19249011159x9294,zluna@ortiz-hayden.net,"55014 Martinez Plains Suite 493, Gainesville, FL",29.663963,-82.362281,Other,1998-10-09,Rebuild;Helpline;Recruitment;Sanitation;Shelter
Richard Clark,+14654158777x8901,andersonmatthew@smith.com,"153 Lindsay Ranch, Gainesville, FL",29.658805,-82.388273,Male,1960-10-19,Documentation;Assessment;Financial;Helpline
Mr. Terry Hoffman,7506416870x4709,scarson@montoya.info,"017 Ashley Flat Suite 287, Gainesville, FL",29.6489,-82.38009,Female,1961-01-09,Language Help;Recovery;Relocation;Drills
Nancy Green,0014537469488x0770,cohenmicheal@hotmail.com,"35750 Mitchell Branch Apt. 088, Gainesville, FL",29.658698,-82.39667,Other,1975-06-16,Documentation;Mental Health;Water;Awareness;Damage Reports
Bryan Harrison,1049901051,hutchinsonjohnny@singh.info,"92728 Thomas Light, Gainesville, FL",29.631245,-82.390103,Female,1948-10-27,Water;Sanitation;Power Supply;Triage
Kelly Johnson,9754155112x04148,jtran@gmail.com,"01182 Susan Lodge Apt. 851, Gainesville, FL",29.64365,-82.308356,Other,1966-01-30,Communication;Pet Care;Medical Camps;Debris Removal;Coordination;Shelter;Documentation
Jeffrey Wilson,(742)1014724,barronashley@diaz-pena.biz,"886 Susan Village Apt. 135, Gainesville, FL",29.672744,-82.310146,Other,1960-05-11,Financial Aid;Insurance;Hazard Map;Trauma Support
Melissa Schroeder,+14301696182,morenokendra@gmail.com,"626 Anna Lights, Gainesville, FL",29.632154,-82.394017,Male,1986-10-30,Needs Assessment;Childcare;Waste Removal;Toolkits;Mental Health;Awareness
Christopher Gaines,221.474.2246,barrywilson@yahoo.com,"568 Anthony Stravenue, Gainesville, FL",29.640304,-82.36679,Other,1996-07-22,School;Collection;Needs Assessment;Supplies
Michael Glass,810.104.2310x8869,paula91@gmail.com,"91813 Sarah Terrace, Gainesville, FL",29.649849,-82.346686,Other,1971-04-17,Relocation;Housing;Mental Health;Language Help;Construction;First Aid;Power Supply
Michael Peterson,0013269029576x112,tiffanychapman@webster.com,"212 Nicole Squares, Gainesville, FL",29.626475,-82.343901,Other,1995-10-20,First Aid;Emergency Kits;Sandbags
Carla Garcia,0018165835801x8963,harpercarolyn@hotmail.com,"42107 Christopher Mews, Gainesville, FL",29.649233,-82.337075,Male,1971-08-14,Resource Sharing;Triage;Lost & Found;Blood Donation;Support
Alexandra Bass,+13184977034,qwilson@hotmail.com,"40497 Justin Pine Apt. 497, Gainesville, FL",29.630843,-82.397956,Male,1956-03-01,Childcare;Clearance;Medical;Psych Support;Cash Aid;Health Kits
Timothy Stewart,0014170893413x782,andersonpeter@yahoo.com,"7566 Tate Village, Gainesville, FL",29.625485,-82.330795,Other,1975-08-14,Construction;Relief;Legal;Translation;Training;Security;Documentation
Timothy Warner,0016175824117,watsonvictoria@hotmail.com,"064 Steven Track, Gainesville, FL",29.643379,-82.304587,Female,1976-07-25,Housing;Communication;Training;Clothing
Annette Gould,3537863724,elizabethholmes@yahoo.com,"878 Mark Ramp, Gainesville, FL",29.659369,-82.388018,Other,1985-02-23,Temporary Schools;Support;Clearance;Waste Removal;Remapping
Shannon Tran,302.204.6732x865,oliviahaynes@owen-nelson.com,"1911 Matthew Harbors Apt. 032, Gainesville, FL",29.62926,-82.354527,Other,1982-11-07,Hygiene;Food;Clean-up;Translation;Housing;Insurance;Remapping
John Jennings,7503598749x4761,kayla82@yahoo.com,"83700 Dana Greens Apt. 213, Gainesville, FL",29.639006,-82.376929,Female,1960-11-08,Hygiene;Recruitment;Temporary Schools;Babysitting
Chase Morton,5292601011x6619,mlewis@byrd-marquez.net,"1461 Martinez Avenue Apt. 306, Gainesville, FL",29.677162,-82.313801,Female,1972-07-03,School;Temporary Shelter;Water;Communication;Shelter
Joy Robinson,7228802670,alee@arnold-chen.biz,"155 Rebecca Knoll, Gainesville, FL",29.653906,-82.397185,Other,1952-01-05,Financial Aid;Equipment;Rebuild
Teresa Merritt,4669154473x3781,dcruz@mendoza-bell.com,"1621 Coleman Lakes Suite 449, Gainesville, FL",29.670286,-82.353324,Male,1967-12-24,Food;Temporary Shelter;Food Packs;Medication
Steven Walker,(482)0636076,heather26@brown.com,"53422 Cynthia Rest Suite 669, Gainesville, FL",29.624327,-82.393742,Female,1988-03-24,Needs Assessment;Coordination;Alerts;Health Kits
Eric Coleman,(283)1312671,ugreer@gmail.com,"58963 Martinez Viaduct Suite 367, Gainesville, FL",29.639331,-82.390734,Female,1958-03-17,Clean-up;Babysitting;Medical Camps;Security;Coordination;Emergency Kits
Corey Mckinney,+19653975742x283,kathleengould@yahoo.com,"315 Johnson Station, Gainesville, FL",29.638302,-82.371376,Male,1972-08-20,Coordination;Awareness;Housing;Clean-up;Equipment;Recovery;Cash Aid
Norman Stewart,(523)4605162x0366,williamskathleen@gmail.com,"07183 Megan Well, Gainesville, FL",29.668199,-82.378033,Female,1988-10-29,Medication;First Aid;Lost & Found;Temporary Shelter
Marcus Clements,0016169473454x755,martin96@brady.com,"1023 Charles Glen, Gainesville, FL",29.67572,-82.325687,Other,1996-03-24,Food;Mental Health;Health Kits;Alerts;Relocation;Toolkits
Kayla White,(708)7514024,dpeck@bean.info,"305 Humphrey Springs Suite 756, Gainesville, FL",29.673682,-82.302373,Male,2000-07-23,Rebuild;Supplies;Recruitment;Communication;Food Packs;Legal
Caleb Benson,0010241193909x3650,vosborne@gmail.com,"637 Gonzalez Village, Gainesville, FL",29.675934,-82.335764,Male,1951-03-23,Food Packs;Damage Reports;Security
Angela Stein,6419815829,kenneth39@rodriguez.com,"225 Denise Road Apt. 128, Gainesville, FL",29.671723,-82.373076,Female,1956-06-14,Recruitment;Triage;Psych Support
Christopher Robinson,+18563594427,russell96@reed-anderson.com,"4558 Walton Port, Gainesville, FL",29.623215,-82.312154,Female,1999-07-29,Translation;Health Kits;Recovery;Vaccination;Financial;Blood Donation
Johnny Gonzalez,241.536.3565x70322,fbonilla@yahoo.com,"638 Karen Junctions Apt. 995, Gainesville, FL",29.643212,-82.339647,Other,1994-10-05,Triage;Clothing;Legal;Psych Support
Rebecca Gonzalez,9439542012x128,cheyennecase@lopez-mercado.com,"52621 Pennington Shoals Apt. 954, Gainesville, FL",29.621926,-82.378244,Male,1957-10-23,Needs Assessment;Transport;Mental Health;Relief;Food Packs
Stacey Ortiz,9204284913,nicholematthews@hotmail.com,"90050 Jackson Bypass, Gainesville, FL",29.672574,-82.351952,Other,1984-07-27,Housing;Remapping;Transport
Jennifer Conway,9402666170x257,wheelerelizabeth@gmail.com,"320 Melissa Plains Suite 433, Gainesville, FL",29.634825,-82.396861,Male,1982-06-20,Awareness;Temporary Schools;Damage Reports;Job Aid;Clean-up
Stephanie Hall,0238681947,lewiskelsey@hotmail.com,"3539 Rangel Villages Apt. 806, Gainesville, FL",29.662499,-82.332163,Other,1997-05-07,Food;Recovery;Legal;Counseling;Debris Removal;Medication
Jacqueline Villanueva,(273)4190359,josepherica@gmail.com,"63061 Derek Shore Suite 310, Gainesville, FL",29.636608,-82.364917,Other,1980-04-22,Information;Rescue;Trauma Support;Financial;Equipment;Awareness;First Aid
John Williams,040.315.8342x381,lthompson@yahoo.com,"82758 Betty Oval Suite 258, Gainesville, FL",29.620203,-82.346064,Other,1953-07-14,Sandbags;Counseling;Resource Sharing;Cash Aid
Robin Bradley,+16335850722x438,antonioterry@yahoo.com,"344 Whitney Mill, Gainesville, FL",29.623796,-82.33426,Male,1980-11-26,Damage Reports;Follow-up;Language Help;School;Medication;Cash Aid
Terry Taylor,6553315360,roger26@jackson.info,"23384 Vicki Haven Suite 921, Gainesville, FL",29.644804,-82.37699,Female,1986-07-19,Needs Assessment;Waste Removal;Food Packs;Lost & Found;Documentation;Clothing;Assessment
Ellen Moore,6988615213,joshua15@hotmail.com,"859 Ponce Burgs Suite 497, Gainesville, FL",29.64421,-82.396267,Other,1951-03-19,Recruitment;Resource Sharing;Collection;Food Packs
Danny Mills,(728)4851262x51858,david52@brown.org,"46680 Lindsay Springs Suite 107, Gainesville, FL",29.641482,-82.382516,Female,1956-09-18,Legal;Lost & Found;Awareness;Shelter
Bryan Garza,(901)3795592,rortiz@cole-tate.info,"965 Vanessa Oval, Gainesville, FL",29.666705,-82.375189,Other,1953-11-20,First Aid;Medical Camps;Counseling
Thomas Taylor,+13935047234x77743,katherine62@yahoo.com,"65093 Kathy Corner, Gainesville, FL",29.641851,-82.346611,Other,1995-10-26,Evacuation;Mental Health;Counseling;Vaccination;Trauma Support;Resource Sharing;Sanitation
Nancy Vazquez,3976071364x31778,crystalhunter@yahoo.com,"27371 Jocelyn Center Apt. 528, Gainesville, FL",29.622112,-82.324375,Female,1999-12-01,Security;Rescue;Construction;Documentation
Jacob Ford,(917)5185601,rsanders@williamson.org,"3790 Theodore Valleys Apt. 312, Gainesville, FL",29.624408,-82.345336,Other,1961-03-14,Collection;Contacts;Documentation;Financial Aid;Food Packs;Waste Removal;Water
Brenda Clark,6601709195x25941,hannah44@gmail.com,"048 Williams Island Suite 148, Gainesville, FL",29.676184,-82.334455,Female,1977-06-22,Pet Care;Alerts;Medication;Awareness
Eugene Blackburn,793.350.1503x686,hugheswilliam@conway.com,"186 Gary Locks Apt. 852, Gainesville, FL",29.666922,-82.361359,Male,1949-11-05,Housing;Transport;Evacuation;Medication;Temporary Shelter
Justin Norris,(049)8586552,kellybutler@curtis-spencer.com,"28336 Payne Falls, Gainesville, FL",29.648824,-82.366338,Female,1963-01-28,Crowd Control;Equipment;Translation;Shelter
Christopher Mcintyre,(976)9823013x95087,richard21@hotmail.com,"76712 Lewis Center, Gainesville, FL",29.627615,-82.387624,Male,1993-06-06,Childcare;Shelter;Collection;Babysitting;Job Aid
Rebecca Cain,(510)2718394,marcusbrown@gmail.com,"7869 Amy Court Suite 080, Gainesville, FL",29.621495,-82.332527,Female,1951-12-02,Food Packs;Sandbags;Recruitment;Communication;Psych Support;Documentation;Transport
Tyler Hull,(408)9569494,byoung@hotmail.com,"464 Mccarty Overpass, Gainesville, FL",29.629241,-82.342791,Male,1970-03-27,Lost & Found;Waste Removal;Power Supply
Mitchell Stone,169.562.5117,michael54@yahoo.com,"428 Davis Rue Apt. 459, Gainesville, FL",29.654253,-82.393662,Male,1990-02-14,Toolkits;First Aid;Collection;Transport;Awareness;Equipment
Ryan Johnson,+15150290901x9609,david49@moore.com,"65331 Katrina Landing, Gainesville, FL",29.659803,-82.368022,Other,1972-01-27,First Aid;Financial Aid;Counseling;Trauma Support;Water;Health Kits;Sandbags
Andrew Contreras,(919)7225869x81336,glopez@brown-edwards.biz,"2034 Marcus Brooks Suite 767, Gainesville, FL",29.659406,-82.365957,Female,1967-11-20,Financial Aid;Psych Support;Clearance;Helpline
Joseph Wilson,4262368650x38845,zachary46@yahoo.com,"441 Buchanan Garden, Gainesville, FL",29.647181,-82.388977,Other,1957-01-07,Security;Transport;Contacts
Charles Pratt,(717)1582007,john58@hotmail.com,"44770 Ingram Common, Gainesville, FL",29.631149,-82.319761,Female,1972-11-26,Rescue;Psych Support;Counseling;Health Kits;Coordination;Job Aid;Medical
Amanda Alexander,1950212020x69498,courtney24@yahoo.com,"4775 Danielle Curve Suite 309, Gainesville, FL",29.651216,-82.318671,Male,1956-09-12,Recovery;Lost & Found;Training;Supplies
Connie Cabrera,0017073009345x6705,leemario@gmail.com,"4349 Rose Road, Gainesville, FL",29.628714,-82.36643,Other,1998-03-13,Training;Evacuation;Communication;Supplies;Language Help;Relocation;Babysitting
Kelly Hamilton,673.096.5400,cnguyen@yahoo.com,"3530 Fernandez Estates Apt. 570, Gainesville, FL",29.646475,-82.302784,Male,1954-07-07,Food Packs;Emergency Kits;Rescue;Temporary Shelter;Remapping
Jacqueline Lynn,+14060599245x5869,marynixon@wilkinson-rollins.com,"1062 Williams Brooks, Gainesville, FL",29.624873,-82.305035,Other,1986-08-08,Clothing;Construction;Toolkits;Shelter;Childcare;Clearance;Sandbags
Charles Smith,1288591267x1070,tracylyons@hotmail.com,"128 Dixon Isle, Gainesville, FL",29.671579,-82.387368,Female,1996-08-14,Documentation;Crowd Control;Water;Financial;Financial Aid;Coordination
Erin Pierce,(430)9746074x5496,moorekelly@yahoo.com,"012 Whitaker Vista, Gainesville, FL",29.650355,-82.383986,Male,1968-12-01,Counseling;Temporary Schools;Transport;Support;Medical Camps;Alerts;Helpline
Michelle Nguyen,+12746483059x80808,gmarshall@yahoo.com,"227 Williams Manor, Gainesville, FL",29.635085,-82.340048,Male,1993-05-21,Medical;Debris Removal;Documentation;Counseling;Hygiene;Rebuild
Megan Todd,(475)0290690x140,stephanie07@davis.com,"697 Heather Vista Suite 162, Gainesville, FL",29.658229,-82.363125,Other,1988-04-08,Collection;Power Supply;Temporary Schools;Babysitting;Life Skills;Financial;Mental Health
Manuel Matthews,6941916963,paulwalton@gmail.com,"2657 Pacheco Pines, Gainesville, FL",29.637939,-82.304488,Male,1983-11-10,Cash Aid;Toolkits;Legal;Babysitting;Financial Aid;Drills
Angel Reed,(542)3903808x57826,frowe@perry.com,"00192 Michelle Row Suite 553, Gainesville, FL",29.666309,-82.395849,Other,1979-03-05,Helpline;Resource Sharing;Cash Aid
Brittany Wilson,(979)2602130x039,brenda02@gmail.com,"568 Matthew Vista, Gainesville, FL",29.6361,-82.387288,Other,1983-06-19,Trauma Support;Hygiene;Transport;Insurance;Damage Reports;Resource Sharing
Catherine Dennis,+15252205848x7254,williamsalexander@gmail.com,"67558 Gregory Drive, Gainesville, FL",29.633894,-82.333072,Other,1952-03-12,Remapping;Medical;Insurance;Mental Health;Damage Reports
James King,2942550580x26768,klarsen@black.com,"0492 David Divide Apt. 336, Gainesville, FL",29.621583,-82.310323,Female,1972-03-25,Training;Damage Reports;Alerts
Lisa Reid,209.082.1344,halvarez@yahoo.com,"664 Dylan Field Apt. 471, Gainesville, FL",29.623997,-82.327215,Female,1997-02-27,School;Lost & Found;Financial Aid;Life Skills
Aimee Moore,+18754217711x15012,johnsonlauren@hotmail.com,"79556 Martinez Glens Apt. 386, Gainesville, FL",29.67553,-82.329761,Female,1973-04-11,Collection;Lost & Found;Assessment;Hazard Map;Remapping;Babysitting
Glenn Harris,0010779257736x9699,kdawson@molina-kennedy.net,"37319 Osborn Motorway Apt. 204, Gainesville, FL",29.625408,-82.309222,Other,1959-02-14,Housing;First Aid;Rebuild;Food;Cash Aid;Remapping;Crowd Control
Gary Lopez,4899813150,uford@peterson.org,"42431 Parks Coves Suite 072, Gainesville, FL",29.676336,-82.307995,Male,1970-01-24,Recruitment;Information;Counseling;Evacuation;Triage;Debris Removal;Remapping
Benjamin Clark,9443260141x360,gatesanne@ward-hensley.com,"197 Lisa Spurs, Gainesville, FL",29.66479,-82.343122,Other,1950-12-28,Resource Sharing;Insurance;Debris Removal;Follow-up;Power Supply;Construction
